period;reporterISO;reporterDesc;flowDesc;partnerISO;partnerDesc;cmdCode;cmdDesc;aggrLevel;qtyUnitAbbr;qty;netWgt;primaryValue
2024;FRA;France;Import;GBR;United Kingdom;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;7,0;87922,833;50176,993
2024;FRA;France;Import;W00;World;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;40543,0;40411677,029;23547101,399
2024;DEU;Germany;Export;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;7552,0;7545670,0;5183577,752
2024;DEU;Germany;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;3097,0;3223902,744;2482029,209
2024;IND;India;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;1374,0;838217,402;561048,815
2024;IRL;Ireland;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;27,0;4084,0;42534,305
2024;ITA;Italy;Export;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;8,0;7581,0;11231,862
2024;ITA;Italy;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;6990,0;6726237,0;2589656,946
2024;JPN;Japan;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;212,0;327276,734;219057,995
2024;LUX;Luxembourg;Export;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;244,22;239927,38;53557,884
2024;LUX;Luxembourg;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;32581,0;8637864,02;1928193,162
2024;NLD;Netherlands;Export;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;744,0;846866,0;406346,19
2024;NLD;Netherlands;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;111,0;125511,0;90614,727
2024;POL;Poland;Export;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;22,0;22000,0;83452,0
2024;PRT;Portugal;Export;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;15,0;10000,0;7929,27
2024;PRT;Portugal;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;2153,0;1827943,0;1652574,322
2024;ROU;Romania;Export;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;259,0;292023,0;162210,35
2024;ROU;Romania;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;267,0;307825,0;111515,18
2024;SVK;Slovakia;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;4,0;529,0;8411,179
2024;SVN;Slovenia;Export;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;4042,21;3472632,0;1202019,529
2024;SVN;Slovenia;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;5292,094;4981749,7;3231151,813
2024;ESP;Spain;Export;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;27885,0;6441690,0;1648376,87
2024;ESP;Spain;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;98390,059;40281618,0;16976352,88
2024;CHE;Switzerland;Export;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;848,0;894980,0;472890,597
2024;CHE;Switzerland;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;5051,0;4977947,0;2780934,302
2024;THA;Thailand;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;622,0;678400,0;280041,78
2024;TUR;Türkiye;Export;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;1,0;1,0;29,0
2024;TUR;Türkiye;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;67,0;75200,0;28103,0
2024;USA;USA;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;462,0;515160,047;344815,0
2024;UKR;Ukraine;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;17,107;20220,0;15699,15
2024;GBR;United Kingdom;Export;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;234,0;2300,0;53373,869
2024;GBR;United Kingdom;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;9303,0;5780193,0;2544701,9
